X,Y,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
173.2852096,-41.2658216,,"949777272",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00008240398088,135.82578505598838
173.2852087,-41.2658724,,"949777272",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00013321195269,225.78561437861956
173.2851263,-41.2658716,,"949777272",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021561583609,315.78561437861958
173.2851272,-41.2658208,,"949777272",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00026642380790,45.73727924031710
173.2856609,-41.2665932,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,333.57928642886168
173.2857143,-41.2664694,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00013482581355,10.66979646031013
173.2857101,-41.2663487,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00025559886518,43.42252750817274
173.2858087,-41.2663467,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00035421914707,133.42344860415540
173.2858138,-41.2664934,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00050100777061,190.69111293519236
173.2857523,-41.2666357,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00065602886594,243.59416357584723
173.2856852,-41.2666192,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00072512778057,333.56406548479129
173.285693,-41.2666011,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00074483691552,333.56958371670527
173.2856609,-41.2665932,,"949777273",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00077789474364,333.57928642886168
173.2861138,-41.2665193,,"949777274",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,315.51293664352204
173.2861141,-41.2664943,,"949777274",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002500179994,45.56932743294556
173.2861649,-41.2664947,,"949777274",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007580337471,135.57070785449275
173.2861646,-41.2665196,,"949777274",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00010070518187,225.51431706506929
173.2861138,-41.2665193,,"949777274",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00015150606769,315.51293664352204
173.2843929,-41.2673058,,"949777275",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,46.80968538270456
173.284433,-41.2673067,,"949777275",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004011009849,136.72001784469123
173.2844318,-41.2673386,,"949777275",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007203266104,226.71841922502969
173.2843916,-41.2673377,,"949777275",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00011224273441,316.80808676304309
173.2843929,-41.2673058,,"949777275",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014416921244,46.80968538270456
173.2844142,-41.2672535,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,136.76592841914606
173.2844122,-41.267305,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00005153882032,226.75785299330667
173.2843102,-41.2673027,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00015356474839,316.80977991730379
173.2843107,-41.2672904,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00016587490680,316.81735821594674
173.2842581,-41.2672892,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021848859324,226.78484556037913
173.2842568,-41.2673221,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00025141426711,226.80778609652739
173.2841467,-41.2673195,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00036154496220,316.84165064176824
173.2841502,-41.2672335,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00044761615366,46.81255918967352
173.2843272,-41.2672375,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00062466134563,136.87431558111228
173.2843266,-41.2672515,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00063867419688,136.88096362425532
173.2844142,-41.2672535,,"949777276",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00072629702493,136.76592841914606
173.2869758,-41.2672538,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,134.96805383396841
173.2869759,-41.2674107,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00015690003187,224.96850291468829
173.2867595,-41.2674108,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00037330005497,314.83274218483177
173.2867594,-41.2673922,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00039190032378,314.84598058041968
173.286638,-41.2673922,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00051330032377,314.95848133892866
173.2866379,-41.2673232,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00058230039624,44.93622191054863
173.2867666,-41.2673231,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00071100043509,44.93634191827493
173.2867665,-41.2672539,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00078020050734,44.94491387034715
173.2869758,-41.2672538,,"949777277",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00098950053123,134.96805383396841
173.2946836,-41.2662042,,"949777278",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.02117243134068
173.2947483,-41.2662034,,"949777278",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00006470494571,134.02311163715333
173.294749,-41.2662356,,"949777278",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00009691255351,224.06738371343849
173.2946843,-41.2662363,,"949777278",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00016161634010,314.06544450762584
173.2946836,-41.2662042,,"949777278",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00019372397160,44.02117243134068
173.289799,-41.2659704,,"949777279",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.97455794473648
173.289837,-41.2659709,,"949777279",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003800328935,136.01818770513134
173.2898355,-41.2660379,,"949777279",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00010502007829,225.94360471093549
173.2897976,-41.2660375,,"949777279",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00014292218905,315.89997495054070
173.289799,-41.2659704,,"949777279",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021003679253,45.97455794473648
173.2955884,-41.2643976,,"949777280",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,78.50939735474861
173.2956322,-41.2644191,,"949777280",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004879231495,168.47655084830797
173.2955949,-41.2644623,,"949777280",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00010586709047,258.52920969964237
173.2955511,-41.2644407,,"949777280",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00015470355224,348.56205620608296
173.2955884,-41.2643976,,"949777280",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021170267505,78.50939735474861
173.2870586,-41.265308,,"949777281",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,43.39204098956764
173.2870957,-41.2653072,,"949777281",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003710862435,133.31266909005001
173.287097,-41.265342,,"949777281",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007193289749,223.39130803782496
173.2870598,-41.2653427,,"949777281",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00010913948291,313.47067993734260
173.2870586,-41.265308,,"949777281",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014386022599,43.39204098956764
173.2883277,-41.2661339,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.45739849043037
173.2885634,-41.2661323,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00023570543056,134.44992208647051
173.2885643,-41.2662048,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00030821101655,224.42145300977484
173.2885129,-41.2662052,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00035961257293,314.39255140301225
173.2885127,-41.2661903,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00037451391516,314.42896037882394
173.2883284,-41.2661915,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00055881782179,314.46533838954645
173.2883277,-41.2661339,,"949777282",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00061642207510,44.45739849043037
173.2876397,-41.2654002,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.31111346592732
173.2878211,-41.2654009,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00018140135060,135.25670951485591
173.287821,-41.2654205,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020100160570,135.28728289584183
173.2878413,-41.2654206,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00022130185199,135.33896286664466
173.2878408,-41.265493,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00029370357849,225.30116967577172
173.2877299,-41.2654926,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00040460429987,225.10332827899131
173.2877299,-41.2655045,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00041650429987,225.00000000000000
173.2877199,-41.2655045,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00042650429984,225.16277038593111
173.2877198,-41.2655221,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00044410458393,225.24438808561541
173.2876847,-41.265522,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00047920472637,315.21548536112374
173.2876848,-41.2655006,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00050060496001,315.13386766143952
173.2876758,-41.2655006,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"11","0","0","11",0.00050960496001,315.19621539878671
173.2876759,-41.265486,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"12","0","0","12",0.00052420530248,315.27406273458740
173.2876391,-41.2654859,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"13","0","0","13",0.00056100543835,315.27841271284973
173.2876397,-41.2654002,,"949777283",,,,,,,,yes,,,,,,,,,,,,,,,,"14","0","0","14",0.00064670753867,45.31111346592732
173.2909781,-41.2670789,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,43.44579705243925
173.2910402,-41.2670776,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00006211360560,133.40037716095122
173.2910413,-41.2671091,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00009363280610,223.42875414557940
173.2910062,-41.2671098,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00012873978545,313.36820209191160
173.2910057,-41.2670963,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014224904154,313.30293679426194
173.2909787,-41.2670969,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00016925570737,313.40890873941777
173.2909781,-41.2670789,,"949777284",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00018726570459,43.44579705243925
173.2854419,-41.2659115,,"949777285",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,271.28872639224011
173.285408,-41.2658847,,"949777285",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004321400236,1.28872639224012
173.2854612,-41.2658464,,"949777285",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00010876650041,91.28872639224009
173.2854951,-41.2658732,,"949777285",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00015198050277,181.28872639224008
173.2854419,-41.2659115,,"949777285",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021753300081,271.28872639224011
173.2860438,-41.2658208,,"949777286",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.61458100048065
173.2860996,-41.2658205,,"949777286",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00005580080646,134.61458100050720
173.2861001,-41.2658824,,"949777286",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00011770282582,224.61458100415504
173.2860443,-41.2658827,,"949777286",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00017350363228,314.61458100412847
173.2860438,-41.2658208,,"949777286",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00023540565163,44.61458100048065
173.2932511,-41.2660258,,"949777287",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,319.68390525425440
173.2932553,-41.2659857,,"949777287",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00004031935019,49.68390525425442
173.2932857,-41.2659875,,"949777287",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007077259306,139.68390525425443
173.2932815,-41.2660276,,"949777287",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00011109194325,229.68390525425437
173.2932511,-41.2660258,,"949777287",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00014154518611,319.68390525425440
173.2934189,-41.266894,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,43.40803440040325
173.2935465,-41.2668914,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00012762648626,133.41491316476595
173.2935507,-41.2670115,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00024779990263,223.43414943473280
173.2935101,-41.2670123,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00028840778364,313.46718243023867
173.2935094,-41.2669916,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00030911961601,313.43896941589719
173.2934224,-41.2669934,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00039613823472,313.39905765602862
173.2934189,-41.266894,,"949777288",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00049559983534,43.40803440040325
173.2853643,-41.2652552,,"949777289",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,44.73244187789313
173.2853927,-41.2652547,,"949777289",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002840440106,132.84021708584149
173.2853955,-41.2653031,,"949777289",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00007688532514,222.89127766278867
173.2853639,-41.2653036,,"949777289",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00010848928059,314.78350245484035
173.2853643,-41.2652552,,"949777289",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00015689093346,44.73244187789313
173.2874354,-41.2660294,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,48.43547489564468
173.2874923,-41.2660319,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00005695489444,138.60083553665382
173.2874913,-41.2660441,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00006919580944,138.60336386503076
173.287539,-41.2660462,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00011694201348,138.42081643290692
173.2875339,-41.2661137,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00018463440597,228.37064352900248
173.2874511,-41.2661102,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00026750834638,318.27403690183644
173.2874525,-41.2660908,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00028695879625,318.38304176442904
173.2874308,-41.2660898,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00030868182550,318.49683518270979
173.2874354,-41.2660294,,"949777290",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00036925673780,48.43547489564468
173.2882358,-41.2661846,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,225.68858763894735
173.2882355,-41.2662049,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00002030221662,225.70634754574323
173.2881444,-41.266204,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00011140666220,315.76852152431729
173.2881468,-41.2660624,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00025302699972,45.74243582202686
173.288236,-41.2660632,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00034223058711,135.72498597602166
173.2882355,-41.2660938,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00037283467181,135.71186706379856
173.288259,-41.266094,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00039633552285,135.78173126101206
173.2882586,-41.2661153,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00041763927839,225.80317597815267
173.288237,-41.2661151,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00043924020429,225.76280666311152
173.2882363,-41.2661554,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"9","0","0","9",0.00047954628324,135.76280665368847
173.2882579,-41.2661556,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"10","0","0","10",0.00050114720915,135.75574877287875
173.2882574,-41.2661848,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"11","0","0","11",0.00053035148965,225.75574877287875
173.2882358,-41.2661846,,"949777291",,,,,,,,yes,,,,,,,,,,,,,,,,"12","0","0","12",0.00055195241556,225.68858763894735
173.2874577,-41.2658006,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.30119165951332
173.2875366,-41.2658009,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00007890057035,135.27970207909979
173.2875362,-41.265868,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00014600176258,225.24159808533787
173.2874553,-41.2658678,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00022690200980,315.22002922115968
173.2874554,-41.2658486,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00024610227022,315.14920640110756
173.2874351,-41.2658486,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00026640227021,315.15654427821084
173.2874352,-41.2658303,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00028470254343,45.28500929205894
173.2874575,-41.2658304,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00030700276763,45.32072985954742
173.2874577,-41.2658006,,"949777292",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00033680343876,45.30119165951332
173.2936034,-41.266922,,"949777293",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,47.05046799310256
173.2937328,-41.2669254,,"949777293",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00012944465998,137.08749834796930
173.2937292,-41.2670026,,"949777293",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00020672855222,227.08808010115359
173.2935999,-41.2669992,,"949777293",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00033607324674,317.05104974628694
173.2936034,-41.266922,,"949777293",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00041335254539,47.05046799310256
173.2847659,-41.2670075,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,135.91929111876246
173.2847637,-41.2671044,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00009692497098,226.04379498067411
173.2846909,-41.2671034,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00016973183882,316.06949498974552
173.2846936,-41.266989,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00028416369627,46.06612701099174
173.284745,-41.2669897,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00033556846258,136.04109853964766
173.2847446,-41.2670073,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00035317300745,135.91996265648982
173.2847659,-41.2670075,,"949777294",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00037447394638,135.91929111876246
173.2842976,-41.266718,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,318.46919718857146
173.2843,-41.2666866,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00003149158618,48.33070353750746
173.284325,-41.2666876,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00005651157818,48.37310646199858
173.2843262,-41.2666722,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00007195826066,48.44659648577904
173.2844554,-41.2666777,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00020127527424,138.37162086065925
173.2844515,-41.2667295,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00025322188144,228.36746247888465
173.2843195,-41.2667239,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00038534061590,318.54806587339317
173.2843199,-41.266719,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00039025691532,318.61722788245123
173.2842976,-41.266718,,"949777295",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00041257932560,318.46919718857146
173.2885182,-41.267131,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.00000000000000
173.2886641,-41.267131,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00014590000001,135.00000000000000
173.2886641,-41.2673021,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00031700000001,225.00000000000000
173.2885519,-41.2673021,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00042920000003,315.00000000000000
173.2885519,-41.2671918,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00053950000003,315.00000000000000
173.2885182,-41.2671918,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00057320000002,315.00000000000000
173.2885182,-41.267131,,"949777296",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00063400000002,45.00000000000000
173.2883137,-41.2668885,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,136.28833468074404
173.2883122,-41.2669414,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00005292126227,181.64024637828723
173.288311,-41.2669829,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00009443860804,226.30437224139999
173.2881907,-41.2669809,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00021475523199,316.29538515472484
173.2881934,-41.2668865,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00030919383639,46.29538515472484
173.2883137,-41.2668885,,"949777297",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00042951046033,136.28833468074404
173.2927036,-41.2670775,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.80603523570766
173.2927946,-41.2670784,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00009100445044,135.76694126897110
173.292792,-41.2672324,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00024502639692,225.75580051215545
173.2927078,-41.2672316,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00032923019731,315.75093104378061
173.2927084,-41.2671957,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00036513521089,315.70491311374280
173.2926704,-41.2671954,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00040313639510,315.69937789978724
173.2926719,-41.2671046,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00049394878412,45.74866703123318
173.2927031,-41.2671049,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00052515022642,45.79816568030012
173.2927036,-41.2670775,,"949777298",,,,,,,,yes,,,,,,,,,,,,,,,,"8","0","0","8",0.00055255478808,45.80603523570766
173.2937699,-41.2667373,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"0","0","0","0",0.00000000000000,45.00000000000000
173.2938415,-41.2667373,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"1","0","0","1",0.00007160000001,135.00000000000000
173.2938415,-41.2667534,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"2","0","0","2",0.00008770000001,135.00000000000000
173.293901,-41.2667534,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"3","0","0","3",0.00014720000000,135.00000000000000
173.293901,-41.2668261,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"4","0","0","4",0.00021990000000,135.00000000000000
173.2939239,-41.2668261,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"5","0","0","5",0.00024280000001,134.94743512677542
173.293924,-41.2668806,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"6","0","0","6",0.00029730009175,224.90336148448827
173.293859,-41.2668807,,"949777299",,,,,,,,yes,,,,,,,,,,,,,,,,"7","0","0","7",0.00036230016868,314.95592635771283
